t	1	2	jV0100	
4.295	0.960294	0.000959334	-0.961253	
4.296	0.958522	0.000957564	-0.959479	
4.297	0.956712	0.000955756	-0.957668	
4.298	0.954865	0.000953911	-0.955818	
4.299	0.952979	0.000952027	-0.953931	
4.3	0.951057	0.000950106	-0.952007	
4.301	0.949096	0.000948148	-0.950044	
4.302	0.947098	0.000946152	-0.948044	
4.303	0.945063	0.000944119	-0.946007	
4.304	0.942991	0.000942048	-0.943933	
4.305	0.940881	0.000939941	-0.941821	
4.306	0.938734	0.000937796	-0.939672	
4.307	0.93655	0.000935614	-0.937486	
4.308	0.934329	0.000933396	-0.935262	
4.309	0.932071	0.00093114	-0.933002	
4.31	0.929776	0.000928848	-0.930705	
4.311	0.927445	0.000926519	-0.928372	
4.312	0.925077	0.000924153	-0.926001	
4.313	0.922673	0.000921751	-0.923594	
4.314	0.920232	0.000919313	-0.921151	
4.315	0.917755	0.000916838	-0.918671	
4.316	0.915241	0.000914327	-0.916155	
4.317	0.912692	0.00091178	-0.913603	
4.318	0.910106	0.000909197	-0.911015	
4.319	0.907484	0.000906578	-0.908391	
4.32	0.904827	0.000903923	-0.905731	
4.321	0.902134	0.000901233	-0.903035	
4.322	0.899405	0.000898507	-0.900304	
4.323	0.896641	0.000895745	-0.897537	
4.324	0.893841	0.000892948	-0.894734	
4.325	0.891007	0.000890116	-0.891897	
4.326	0.888136	0.000887249	-0.889024	
4.327	0.885231	0.000884347	-0.886116	
4.328	0.882291	0.00088141	-0.883173	
4.329	0.879316	0.000878438	-0.880195	
4.33	0.876307	0.000875431	-0.877182	
4.331	0.873262	0.00087239	-0.874135	
4.332	0.870184	0.000869314	-0.871053	
4.333	0.867071	0.000866204	-0.867937	
4.334	0.863923	0.00086306	-0.864786	
4.335	0.860742	0.000859882	-0.861602	
4.336	0.857527	0.00085667	-0.858383	
4.337	0.854277	0.000853424	-0.855131	
4.338	0.850994	0.000850144	-0.851845	
4.339	0.847678	0.000846831	-0.848525	
4.34	0.844328	0.000843484	-0.845171	
4.341	0.840945	0.000840104	-0.841785	
4.342	0.837528	0.000836691	-0.838365	
4.343	0.834078	0.000833245	-0.834912	
4.344	0.830596	0.000829766	-0.831426	
4.345	0.827081	0.000826254	-0.827907	
4.346	0.823533	0.00082271	-0.824355	
4.347	0.819952	0.000819133	-0.820771	
4.348	0.816339	0.000815524	-0.817155	
4.349	0.812694	0.000811882	-0.813506	
4.35	0.809017	0.000808209	-0.809825	
4.351	0.805308	0.000804503	-0.806112	
4.352	0.801567	0.000800766	-0.802368	
4.353	0.797794	0.000796997	-0.798591	
4.354	0.79399	0.000793197	-0.794784	
4.355	0.790155	0.000789366	-0.790944	
4.356	0.786288	0.000785503	-0.787074	
4.357	0.782391	0.000781609	-0.783172	
4.358	0.778462	0.000777685	-0.77924	
4.359	0.774503	0.000773729	-0.775277	
4.36	0.770513	0.000769743	-0.771283	
4.361	0.766493	0.000765727	-0.767259	
4.362	0.762443	0.000761681	-0.763204	
4.363	0.758362	0.000757604	-0.75912	
4.364	0.754251	0.000753498	-0.755005	
4.365	0.750111	0.000749362	-0.75086	
4.366	0.745941	0.000745196	-0.746686	
4.367	0.741742	0.000741001	-0.742483	
4.368	0.737513	0.000736776	-0.73825	
4.369	0.733255	0.000732523	-0.733988	
4.37	0.728969	0.00072824	-0.729697	
4.371	0.724653	0.000723929	-0.725377	
4.372	0.720309	0.000719589	-0.721029	
4.373	0.715936	0.000715221	-0.716652	
4.374	0.711536	0.000710825	-0.712247	
4.375	0.707107	0.0007064	-0.707813	
4.376	0.70265	0.000701948	-0.703352	
4.377	0.698165	0.000697468	-0.698863	
4.378	0.693653	0.00069296	-0.694346	
4.379	0.689114	0.000688425	-0.689802	
4.38	0.684547	0.000683863	-0.685231	
4.381	0.679953	0.000679274	-0.680633	
4.382	0.675333	0.000674658	-0.676007	
4.383	0.670686	0.000670016	-0.671356	
4.384	0.666012	0.000665347	-0.666677	
4.385	0.661312	0.000660651	-0.661973	
4.386	0.656586	0.00065593	-0.657242	
4.387	0.651834	0.000651183	-0.652485	
4.388	0.647056	0.00064641	-0.647702	
4.389	0.642253	0.000641611	-0.642894	
4.39	0.637424	0.000636787	-0.638061	
4.391	0.63257	0.000631938	-0.633202	
4.392	0.627691	0.000627064	-0.628318	
4.393	0.622788	0.000622166	-0.62341	
4.394	0.61786	0.000617242	-0.618477	
4.395	0.612907	0.000612295	-0.613519	
4.396	0.60793	0.000607323	-0.608538	
4.397	0.60293	0.000602327	-0.603532	
4.398	0.597905	0.000597308	-0.598502	
4.399	0.592857	0.000592265	-0.593449	
4.4	0.587785	0.000587198	-0.588372	
4.401	0.58269	0.000582108	-0.583273	
4.402	0.577573	0.000576996	-0.57815	
4.403	0.572432	0.00057186	-0.573004	
4.404	0.567269	0.000566702	-0.567836	
4.405	0.562083	0.000561522	-0.562645	
4.406	0.556876	0.000556319	-0.557432	
4.407	0.551646	0.000551095	-0.552197	
4.408	0.546394	0.000545848	-0.54694	
4.409	0.541121	0.000540581	-0.541662	
4.41	0.535827	0.000535292	-0.536362	
4.411	0.530511	0.000529981	-0.531041	
4.412	0.525175	0.00052465	-0.525699	
4.413	0.519817	0.000519298	-0.520337	
4.414	0.51444	0.000513926	-0.514953	
4.415	0.509041	0.000508533	-0.50955	
4.416	0.503623	0.00050312	-0.504126	
4.417	0.498185	0.000497687	-0.498683	
4.418	0.492727	0.246364	-0.739091	
4.419	0.48725	0.243625	-0.730875	
4.42	0.481754	0.240877	-0.722631	
4.421	0.476238	0.238119	-0.714357	
4.422	0.470704	0.235352	-0.706056	
4.423	0.465151	0.232576	-0.697727	
4.424	0.45958	0.22979	-0.68937	
4.425	0.45399	0.226995	-0.680986	
4.426	0.448383	0.224192	-0.672575	
4.427	0.442758	0.221379	-0.664137	
4.428	0.437116	0.218558	-0.655674	
4.429	0.431456	0.215728	-0.647184	
4.43	0.425779	0.21289	-0.638669	
4.431	0.420086	0.210043	-0.630129	
4.432	0.414376	0.207188	-0.621563	
4.433	0.408649	0.204325	-0.612974	
4.434	0.402906	0.201453	-0.60436	
4.435	0.397148	0.198574	-0.595722	
4.436	0.391374	0.195687	-0.587061	
4.437	0.385584	0.192792	-0.578376	
4.438	0.379779	0.18989	-0.569669	
4.439	0.373959	0.18698	-0.560939	
4.44	0.368125	0.184062	-0.552187	
4.441	0.362275	0.181138	-0.543413	
4.442	0.356412	0.178206	-0.534618	
4.443	0.350534	0.175267	-0.525801	
4.444	0.344643	0.172321	-0.516964	
4.445	0.338738	0.169369	-0.508107	
4.446	0.33282	0.16641	-0.499229	
4.447	0.326888	0.163444	-0.490332	
4.448	0.320944	0.160472	-0.481415	
4.449	0.314987	0.157493	-0.47248	
4.45	0.309017	0.154508	-0.463525	
4.451	0.303035	0.151518	-0.454553	
4.452	0.297042	0.148521	-0.445562	
4.453	0.291036	0.145518	-0.436554	
4.454	0.285019	0.14251	-0.427529	
4.455	0.278991	0.139496	-0.418487	
4.456	0.272952	0.136476	-0.409428	
4.457	0.266902	0.133451	-0.400353	
4.458	0.260842	0.130421	-0.391262	
4.459	0.254771	0.127385	-0.382156	
4.46	0.24869	0.124345	-0.373035	
4.461	0.242599	0.1213	-0.363899	
4.462	0.236499	0.118249	-0.354748	
4.463	0.230389	0.115195	-0.345584	
4.464	0.224271	0.112135	-0.336406	
4.465	0.218143	0.109072	-0.327215	
4.466	0.212007	0.106004	-0.318011	
4.467	0.205863	0.102931	-0.308794	
4.468	0.19971	0.099855	-0.299565	
4.469	0.193549	0.0967747	-0.290324	
4.47	0.187381	0.0936907	-0.281072	
4.471	0.181206	0.0906029	-0.271809	
4.472	0.175023	0.0875115	-0.262535	
4.473	0.168833	0.0844167	-0.25325	
4.474	0.162637	0.0813186	-0.243956	
4.475	0.156434	0.0782172	-0.234652	
4.476	0.150226	0.0751128	-0.225338	
4.477	0.144011	0.0720054	-0.216016	
4.478	0.13779	0.0688951	-0.206685	
4.479	0.131564	0.0657822	-0.197347	
4.48	0.125333	0.0626666	-0.188	
4.481	0.119097	0.0595486	-0.178646	
4.482	0.112856	0.0564282	-0.169285	
4.483	0.106611	0.0533056	-0.159917	
4.484	0.100362	0.0501809	-0.150543	
4.485	0.0941083	0.0470542	-0.141162	
4.486	0.0878512	0.0439256	-0.131777	
4.487	0.0815906	0.0407953	-0.122386	
4.488	0.0753268	0.0376634	-0.11299	
4.489	0.06906	0.03453	-0.10359	
4.49	0.0627905	0.0313953	-0.0941858	
4.491	0.0565185	0.0282593	-0.0847778	
4.492	0.0502443	0.0251222	-0.0753665	
4.493	0.0439681	0.0219841	-0.0659522	
4.494	0.0376902	0.0188451	-0.0565353	
4.495	0.0314108	0.0157054	-0.0471161	
4.496	0.0251301	0.012565	-0.0376951	
4.497	0.0188484	0.00942422	-0.0282727	
4.498	0.012566	0.00628302	-0.0188491	
4.499	0.00628314	0.00314157	-0.00942472	
4.5	1.02073e-12	5.10366e-13	-1.5311e-12	
4.501	-0.00628314	-0.00314157	0.00942472	
4.502	-0.012566	-0.00628302	0.0188491	
4.503	-0.0188484	-0.00942422	0.0282727	
4.504	-0.0251301	-0.012565	0.0376951	
4.505	-0.0314108	-0.0157054	0.0471161	
4.506	-0.0376902	-0.0188451	0.0565353	
4.507	-0.0439681	-0.0219841	0.0659522	
4.508	-0.0502443	-0.0251222	0.0753665	
4.509	-0.0565185	-0.0282593	0.0847778	
4.51	-0.0627905	-0.0313953	0.0941858	
4.511	-0.06906	-0.03453	0.10359	
4.512	-0.0753268	-0.0376634	0.11299	
4.513	-0.0815906	-0.0407953	0.122386	
4.514	-0.0878512	-0.0439256	0.131777	
4.515	-0.0941083	-0.0470542	0.141162	
4.516	-0.100362	-0.0501809	0.150543	
4.517	-0.106611	-0.0533056	0.159917	
4.518	-0.112856	-0.0564282	0.169285	
4.519	-0.119097	-0.0595486	0.178646	
4.52	-0.125333	-0.0626666	0.188	
4.521	-0.131564	-0.0657822	0.197347	
4.522	-0.13779	-0.0688951	0.206685	
4.523	-0.144011	-0.0720054	0.216016	
4.524	-0.150226	-0.0751128	0.225338	
4.525	-0.156434	-0.0782172	0.234652	
4.526	-0.162637	-0.0813186	0.243956	
4.527	-0.168833	-0.0844167	0.25325	
4.528	-0.175023	-0.0875115	0.262535	
4.529	-0.181206	-0.0906029	0.271809	
4.53	-0.187381	-0.0936907	0.281072	
4.531	-0.193549	-0.0967747	0.290324	
4.532	-0.19971	-0.099855	0.299565	
4.533	-0.205863	-0.102931	0.308794	
4.534	-0.212007	-0.106004	0.318011	
4.535	-0.218143	-0.109072	0.327215	
4.536	-0.224271	-0.112135	0.336406	
4.537	-0.230389	-0.115195	0.345584	
4.538	-0.236499	-0.118249	0.354748	
4.539	-0.242599	-0.1213	0.363899	
4.54	-0.24869	-0.124345	0.373035	
4.541	-0.254771	-0.127385	0.382156	
4.542	-0.260842	-0.130421	0.391262	
4.543	-0.266902	-0.133451	0.400353	
4.544	-0.272952	-0.136476	0.409428	
4.545	-0.278991	-0.139496	0.418487	
4.546	-0.285019	-0.14251	0.427529	
4.547	-0.291036	-0.145518	0.436554	
4.548	-0.297042	-0.148521	0.445562	
4.549	-0.303035	-0.151518	0.454553	
4.55	-0.309017	-0.154508	0.463525	
4.551	-0.314987	-0.157493	0.47248	
4.552	-0.320944	-0.160472	0.481415	
4.553	-0.326888	-0.163444	0.490332	
4.554	-0.33282	-0.16641	0.499229	
4.555	-0.338738	-0.169369	0.508107	
4.556	-0.344643	-0.172321	0.516964	
4.557	-0.350534	-0.175267	0.525801	
4.558	-0.356412	-0.178206	0.534618	
4.559	-0.362275	-0.181138	0.543413	
4.56	-0.368125	-0.184062	0.552187	
4.561	-0.373959	-0.18698	0.560939	
4.562	-0.379779	-0.18989	0.569669	
4.563	-0.385584	-0.192792	0.578376	
4.564	-0.391374	-0.195687	0.587061	
4.565	-0.397148	-0.198574	0.595722	
4.566	-0.402906	-0.201453	0.60436	
4.567	-0.408649	-0.204325	0.612974	
4.568	-0.414376	-0.207188	0.621563	
4.569	-0.420086	-0.210043	0.630129	
4.57	-0.425779	-0.21289	0.638669	
4.571	-0.431456	-0.215728	0.647184	
4.572	-0.437116	-0.218558	0.655674	
4.573	-0.442758	-0.221379	0.664137	
4.574	-0.448383	-0.224192	0.672575	
4.575	-0.45399	-0.226995	0.680986	
4.576	-0.45958	-0.22979	0.68937	
4.577	-0.465151	-0.232576	0.697727	
4.578	-0.470704	-0.235352	0.706056	
4.579	-0.476238	-0.238119	0.714357	
4.58	-0.481754	-0.240877	0.722631	
4.581	-0.48725	-0.243625	0.730875	
4.582	-0.492727	-0.246364	0.739091	
4.583	-0.498185	-0.249093	0.747278	
4.584	-0.503623	-0.251812	0.755435	
4.585	-0.509041	-0.254521	0.763562	
4.586	-0.51444	-0.25722	0.771659	
4.587	-0.519817	-0.259909	0.779726	
4.588	-0.525175	-0.262587	0.787762	
4.589	-0.530511	-0.265256	0.795767	
4.59	-0.535827	-0.267913	0.80374	
4.591	-0.541121	-0.270561	0.811682	
4.592	-0.546394	-0.273197	0.819592	
4.593	-0.551646	-0.275823	0.827469	
4.594	-0.556876	-0.278438	0.835313	
4.595	-0.562083	-0.281042	0.843125	
4.596	-0.567269	-0.283634	0.850903	
4.597	-0.572432	-0.286216	0.858648	
4.598	-0.577573	-0.288786	0.866359	
4.599	-0.58269	-0.291345	0.874036	
4.6	-0.587785	-0.293893	0.881678	
4.601	-0.592857	-0.296428	0.889285	
4.602	-0.597905	-0.298952	0.896857	
4.603	-0.60293	-0.301465	0.904394	
4.604	-0.60793	-0.303965	0.911895	
4.605	-0.612907	-0.306454	0.919361	
4.606	-0.61786	-0.30893	0.926789	
4.607	-0.622788	-0.311394	0.934182	
4.608	-0.627691	-0.313846	0.941537	
4.609	-0.63257	-0.316285	0.948855	
4.61	-0.637424	-0.318712	0.956136	
4.611	-0.642253	-0.321126	0.963379	
4.612	-0.647056	-0.323528	0.970584	
4.613	-0.651834	-0.325917	0.977751	
4.614	-0.656586	-0.328293	0.984879	
4.615	-0.661312	-0.330656	0.991968	
4.616	-0.666012	-0.333006	0.999018	
4.617	-0.670686	-0.335343	1.00603	
4.618	-0.675333	-0.337666	1.013	
4.619	-0.679953	-0.339977	1.01993	
4.62	-0.684547	-0.342274	1.02682	
4.621	-0.689114	-0.344557	1.03367	
4.622	-0.693653	-0.346827	1.04048	
4.623	-0.698165	-0.349083	1.04725	
4.624	-0.70265	-0.351325	1.05397	
4.625	-0.707107	-0.353553	1.06066	
4.626	-0.711536	-0.355768	1.0673	
4.627	-0.715936	-0.357968	1.0739	
4.628	-0.720309	-0.360155	1.08046	
4.629	-0.724653	-0.362327	1.08698	
4.63	-0.728969	-0.364484	1.09345	
4.631	-0.733255	-0.366628	1.09988	
4.632	-0.737513	-0.368757	1.10627	
4.633	-0.741742	-0.370871	1.11261	
4.634	-0.745941	-0.372971	1.11891	
4.635	-0.750111	-0.375056	1.12517	
4.636	-0.754251	-0.377126	1.13138	
4.637	-0.758362	-0.379181	1.13754	
4.638	-0.762443	-0.381221	1.14366	
4.639	-0.766493	-0.383247	1.14974	
4.64	-0.770513	-0.385257	1.15577	
4.641	-0.774503	-0.387252	1.16175	
4.642	-0.778462	-0.389231	1.16769	
4.643	-0.782391	-0.391195	1.17359	
4.644	-0.786288	-0.393144	1.17943	
4.645	-0.790155	-0.395078	1.18523	
4.646	-0.79399	-0.396995	1.19099	
4.647	-0.797794	-0.398897	1.19669	
4.648	-0.801567	-0.400783	1.20235	
4.649	-0.805308	-0.402654	1.20796	
4.65	-0.809017	-0.404508	1.21353	
4.651	-0.812694	-0.406347	1.21904	
4.652	-0.816339	-0.40817	1.22451	
4.653	-0.819952	-0.409976	1.22993	
4.654	-0.823533	-0.411766	1.2353	
4.655	-0.827081	-0.41354	1.24062	
4.656	-0.830596	-0.415298	1.24589	
4.657	-0.834078	-0.417039	1.25112	
4.658	-0.837528	-0.418764	1.25629	
4.659	-0.840945	-0.420472	1.26142	
4.66	-0.844328	-0.422164	1.26649	
4.661	-0.847678	-0.423839	1.27152	
4.662	-0.850994	-0.425497	1.27649	
4.663	-0.854277	-0.427139	1.28142	
4.664	-0.857527	-0.428763	1.28629	
4.665	-0.860742	-0.430371	1.29111	
4.666	-0.863923	-0.431962	1.29589	
4.667	-0.867071	-0.433535	1.30061	
4.668	-0.870184	-0.435092	1.30528	
4.669	-0.873262	-0.436631	1.30989	
4.67	-0.876307	-0.438153	1.31446	
4.671	-0.879316	-0.439658	1.31897	
4.672	-0.882291	-0.441146	1.32344	
4.673	-0.885231	-0.442616	1.32785	
4.674	-0.888136	-0.444068	1.3322	
4.675	-0.891007	-0.445503	1.33651	
4.676	-0.893841	-0.446921	1.34076	
4.677	-0.896641	-0.448321	1.34496	
4.678	-0.899405	-0.449703	1.34911	
4.679	-0.902134	-0.451067	1.3532	
4.68	-0.904827	-0.452414	1.35724	
4.681	-0.907484	-0.453742	1.36123	
4.682	-0.910106	-0.455053	1.36516	
4.683	-0.912692	-0.456346	1.36904	
4.684	-0.915241	-0.457621	1.37286	
4.685	-0.917755	-0.458877	1.37663	
4.686	-0.920232	-0.460116	1.38035	
4.687	-0.922673	-0.461336	1.38401	
4.688	-0.925077	-0.462539	1.38762	
4.689	-0.927445	-0.463723	1.39117	
4.69	-0.929776	-0.464888	1.39466	
4.691	-0.932071	-0.466036	1.39811	
4.692	-0.934329	-0.467164	1.40149	
4.693	-0.93655	-0.468275	1.40482	
4.694	-0.938734	-0.469367	1.4081	
4.695	-0.940881	-0.47044	1.41132	
4.696	-0.942991	-0.471495	1.41449	
4.697	-0.945063	-0.472532	1.41759	
4.698	-0.947098	-0.473549	1.42065	
4.699	-0.949096	-0.474548	1.42364	
4.7	-0.951057	-0.475528	1.42658	
4.701	-0.952979	-0.47649	1.42947	
4.702	-0.954865	-0.477432	1.4323	
4.703	-0.956712	-0.478356	1.43507	
4.704	-0.958522	-0.479261	1.43778	
4.705	-0.960294	-0.480147	1.44044	
4.706	-0.962028	-0.481014	1.44304	
4.707	-0.963724	-0.481862	1.44559	
4.708	-0.965382	-0.482691	1.44807	
4.709	-0.967001	-0.483501	1.4505	
4.71	-0.968583	-0.484292	1.45287	
4.711	-0.970127	-0.485063	1.45519	
4.712	-0.971632	-0.485816	1.45745	
4.713	-0.973099	-0.486549	1.45965	
4.714	-0.974527	-0.487263	1.46179	
4.715	-0.975917	-0.487958	1.46388	
4.716	-0.977268	-0.488634	1.4659	
4.717	-0.978581	-0.48929	1.46787	
4.718	-0.979855	-0.489928	1.46978	
4.719	-0.981091	-0.490545	1.47164	
4.72	-0.982287	-0.491144	1.47343	
4.721	-0.983445	-0.491723	1.47517	
4.722	-0.984564	-0.492282	1.47685	
4.723	-0.985645	-0.492822	1.47847	
4.724	-0.986686	-0.493343	1.48003	
4.725	-0.987688	-0.493844	1.48153	
4.726	-0.988652	-0.494326	1.48298	
4.727	-0.989576	-0.494788	1.48436	
4.728	-0.990461	-0.495231	1.48569	
4.729	-0.991308	-0.495654	1.48696	
4.73	-0.992115	-0.496057	1.48817	
4.731	-0.992883	-0.496441	1.48932	
4.732	-0.993611	-0.496806	1.49042	
4.733	-0.994301	-0.49715	1.49145	
4.734	-0.994951	-0.497476	1.49243	
4.735	-0.995562	-0.497781	1.49334	
4.736	-0.996134	-0.498067	1.4942	
4.737	-0.996666	-0.498333	1.495	
4.738	-0.997159	-0.498579	1.49574	
4.739	-0.997613	-0.498806	1.49642	
4.74	-0.998027	-0.499013	1.49704	
4.741	-0.998402	-0.499201	1.4976	
4.742	-0.998737	-0.499368	1.49811	
4.743	-0.999033	-0.499516	1.49855	
4.744	-0.999289	-0.499645	1.49893	
4.745	-0.999507	-0.499753	1.49926	
4.746	-0.999684	-0.499842	1.49953	
4.747	-0.999822	-0.499911	1.49973	
4.748	-0.999921	-0.499961	1.49988	
4.749	-0.99998	-0.49999	1.49997	
4.75	-1	-0.5	1.5	
4.751	-0.99998	-0.49999	1.49997	
4.752	-0.999921	-0.499961	1.49988	
4.753	-0.999822	-0.499911	1.49973	
4.754	-0.999684	-0.499842	1.49953	
4.755	-0.999507	-0.499753	1.49926	
4.756	-0.999289	-0.499645	1.49893	
4.757	-0.999033	-0.499516	1.49855	
4.758	-0.998737	-0.499368	1.49811	
4.759	-0.998402	-0.499201	1.4976	
4.76	-0.998027	-0.499013	1.49704	
4.761	-0.997613	-0.498806	1.49642	
4.762	-0.997159	-0.498579	1.49574	
4.763	-0.996666	-0.498333	1.495	
4.764	-0.996134	-0.498067	1.4942	
4.765	-0.995562	-0.497781	1.49334	
4.766	-0.994951	-0.497476	1.49243	
4.767	-0.994301	-0.49715	1.49145	
4.768	-0.993611	-0.496806	1.49042	
4.769	-0.992883	-0.496441	1.48932	
4.77	-0.992115	-0.496057	1.48817	
4.771	-0.991308	-0.495654	1.48696	
4.772	-0.990461	-0.495231	1.48569	
4.773	-0.989576	-0.494788	1.48436	
4.774	-0.988652	-0.494326	1.48298	
4.775	-0.987688	-0.493844	1.48153	
4.776	-0.986686	-0.493343	1.48003	
4.777	-0.985645	-0.492822	1.47847	
4.778	-0.984564	-0.492282	1.47685	
4.779	-0.983445	-0.491723	1.47517	
4.78	-0.982287	-0.491144	1.47343	
4.781	-0.981091	-0.490545	1.47164	
4.782	-0.979855	-0.489928	1.46978	
4.783	-0.978581	-0.48929	1.46787	
4.784	-0.977268	-0.488634	1.4659	
4.785	-0.975917	-0.487958	1.46388	
4.786	-0.974527	-0.487263	1.46179	
4.787	-0.973099	-0.486549	1.45965	
4.788	-0.971632	-0.485816	1.45745	
4.789	-0.970127	-0.485063	1.45519	
4.79	-0.968583	-0.484292	1.45287	
4.791	-0.967001	-0.483501	1.4505	
4.792	-0.965382	-0.482691	1.44807	
4.793	-0.963724	-0.481862	1.44559	
4.794	-0.962028	-0.481014	1.44304	
4.795	-0.960294	-0.480147	1.44044	
4.796	-0.958522	-0.479261	1.43778	
4.797	-0.956712	-0.478356	1.43507	
4.798	-0.954865	-0.477432	1.4323	
4.799	-0.952979	-0.47649	1.42947	
4.8	-0.951057	-0.475528	1.42658	
4.801	-0.949096	-0.474548	1.42364	
4.802	-0.947098	-0.473549	1.42065	
4.803	-0.945063	-0.472532	1.41759	
4.804	-0.942991	-0.471495	1.41449	
4.805	-0.940881	-0.47044	1.41132	
4.806	-0.938734	-0.469367	1.4081	
4.807	-0.93655	-0.468275	1.40482	
4.808	-0.934329	-0.467164	1.40149	
4.809	-0.932071	-0.466036	1.39811	
4.81	-0.929776	-0.464888	1.39466	
4.811	-0.927445	-0.463723	1.39117	
4.812	-0.925077	-0.462539	1.38762	
4.813	-0.922673	-0.461336	1.38401	
4.814	-0.920232	-0.460116	1.38035	
4.815	-0.917755	-0.458877	1.37663	
4.816	-0.915241	-0.457621	1.37286	
4.817	-0.912692	-0.456346	1.36904	
4.818	-0.910106	-0.455053	1.36516	
4.819	-0.907484	-0.453742	1.36123	
4.82	-0.904827	-0.452414	1.35724	
4.821	-0.902134	-0.451067	1.3532	
4.822	-0.899405	-0.449703	1.34911	
4.823	-0.896641	-0.448321	1.34496	
4.824	-0.893841	-0.446921	1.34076	
4.825	-0.891007	-0.445503	1.33651	
4.826	-0.888136	-0.444068	1.3322	
4.827	-0.885231	-0.442616	1.32785	
4.828	-0.882291	-0.441146	1.32344	
4.829	-0.879316	-0.439658	1.31897	
4.83	-0.876307	-0.438153	1.31446	
4.831	-0.873262	-0.436631	1.30989	
4.832	-0.870184	-0.435092	1.30528	
4.833	-0.867071	-0.433535	1.30061	
4.834	-0.863923	-0.431962	1.29589	
4.835	-0.860742	-0.430371	1.29111	
4.836	-0.857527	-0.428763	1.28629	
4.837	-0.854277	-0.427139	1.28142	
4.838	-0.850994	-0.425497	1.27649	
4.839	-0.847678	-0.423839	1.27152	
4.84	-0.844328	-0.422164	1.26649	
4.841	-0.840945	-0.420472	1.26142	
4.842	-0.837528	-0.418764	1.25629	
4.843	-0.834078	-0.417039	1.25112	
4.844	-0.830596	-0.415298	1.24589	
4.845	-0.827081	-0.41354	1.24062	
4.846	-0.823533	-0.411766	1.2353	
4.847	-0.819952	-0.409976	1.22993	
4.848	-0.816339	-0.40817	1.22451	
4.849	-0.812694	-0.406347	1.21904	
4.85	-0.809017	-0.404508	1.21353	
4.851	-0.805308	-0.402654	1.20796	
4.852	-0.801567	-0.400783	1.20235	
4.853	-0.797794	-0.398897	1.19669	
4.854	-0.79399	-0.396995	1.19099	
4.855	-0.790155	-0.395078	1.18523	
4.856	-0.786288	-0.393144	1.17943	
4.857	-0.782391	-0.391195	1.17359	
4.858	-0.778462	-0.389231	1.16769	
4.859	-0.774503	-0.387252	1.16175	
4.86	-0.770513	-0.385257	1.15577	
4.861	-0.766493	-0.383247	1.14974	
4.862	-0.762443	-0.381221	1.14366	
4.863	-0.758362	-0.379181	1.13754	
4.864	-0.754251	-0.377126	1.13138	
4.865	-0.750111	-0.375056	1.12517	
4.866	-0.745941	-0.372971	1.11891	
4.867	-0.741742	-0.370871	1.11261	
4.868	-0.737513	-0.368757	1.10627	
4.869	-0.733255	-0.366628	1.09988	
4.87	-0.728969	-0.364484	1.09345	
4.871	-0.724653	-0.362327	1.08698	
4.872	-0.720309	-0.360155	1.08046	
4.873	-0.715936	-0.357968	1.0739	
4.874	-0.711536	-0.355768	1.0673	
4.875	-0.707107	-0.353553	1.06066	
4.876	-0.70265	-0.351325	1.05397	
4.877	-0.698165	-0.349083	1.04725	
4.878	-0.693653	-0.346827	1.04048	
4.879	-0.689114	-0.344557	1.03367	
4.88	-0.684547	-0.342274	1.02682	
4.881	-0.679953	-0.339977	1.01993	
4.882	-0.675333	-0.337666	1.013	
4.883	-0.670686	-0.335343	1.00603	
4.884	-0.666012	-0.333006	0.999018	
4.885	-0.661312	-0.330656	0.991968	
4.886	-0.656586	-0.328293	0.984879	
4.887	-0.651834	-0.325917	0.977751	
4.888	-0.647056	-0.323528	0.970584	
4.889	-0.642253	-0.321126	0.963379	
4.89	-0.637424	-0.318712	0.956136	
4.891	-0.63257	-0.316285	0.948855	
4.892	-0.627691	-0.313846	0.941537	
4.893	-0.622788	-0.311394	0.934182	
4.894	-0.61786	-0.30893	0.926789	
4.895	-0.612907	-0.306454	0.919361	
4.896	-0.60793	-0.303965	0.911895	
4.897	-0.60293	-0.301465	0.904394	
4.898	-0.597905	-0.298952	0.896857	
4.899	-0.592857	-0.296428	0.889285	
4.9	-0.587785	-0.293893	0.881678	
4.901	-0.58269	-0.291345	0.874036	
4.902	-0.577573	-0.288786	0.866359	
4.903	-0.572432	-0.286216	0.858648	
4.904	-0.567269	-0.283634	0.850903	
4.905	-0.562083	-0.281042	0.843125	
4.906	-0.556876	-0.278438	0.835313	
4.907	-0.551646	-0.275823	0.827469	
4.908	-0.546394	-0.273197	0.819592	
4.909	-0.541121	-0.270561	0.811682	
4.91	-0.535827	-0.267913	0.80374	
4.911	-0.530511	-0.265256	0.795767	
4.912	-0.525175	-0.262587	0.787762	
4.913	-0.519817	-0.259909	0.779726	
4.914	-0.51444	-0.25722	0.771659	
4.915	-0.509041	-0.254521	0.763562	
4.916	-0.503623	-0.251812	0.755435	
4.917	-0.498185	-0.249093	0.747278	
4.918	-0.492727	-0.246364	0.739091	
4.919	-0.48725	-0.243625	0.730875	
4.92	-0.481754	-0.240877	0.722631	
4.921	-0.476238	-0.238119	0.714357	
4.922	-0.470704	-0.235352	0.706056	
4.923	-0.465151	-0.232576	0.697727	
4.924	-0.45958	-0.22979	0.68937	
4.925	-0.45399	-0.226995	0.680986	
4.926	-0.448383	-0.224192	0.672575	
4.927	-0.442758	-0.221379	0.664137	
4.928	-0.437116	-0.218558	0.655674	
