t	1	2	3	jO0200	jV0300	
0.37875	-0.00605294	-0.0121059	-0.00605294	1.21059e-05	-6.05294e-06	
0.3788	-0.00604043	-0.0120809	-0.00604043	1.20809e-05	-6.04043e-06	
0.37885	-0.0060279	-0.0120558	-0.0060279	1.20558e-05	-6.0279e-06	
0.3789	-0.00601536	-0.0120307	-0.00601536	1.20307e-05	-6.01536e-06	
0.37895	-0.00600281	-0.0120056	-0.00600281	1.20056e-05	-6.00281e-06	
0.379	-0.00599024	-0.0119805	-0.00599024	1.19805e-05	-5.99024e-06	
0.37905	-0.00597765	-0.0119553	-0.00597765	1.19553e-05	-5.97765e-06	
0.3791	-0.00596505	-0.0119301	-0.00596505	1.19301e-05	-5.96505e-06	
0.37915	-0.00595244	-0.0119049	-0.00595244	1.19049e-05	-5.95244e-06	
0.3792	-0.00593981	-0.0118796	-0.00593981	1.18796e-05	-5.93981e-06	
0.37925	-0.00592716	-0.0118543	-0.00592716	1.18543e-05	-5.92716e-06	
0.3793	-0.0059145	-0.011829	-0.0059145	1.1829e-05	-5.9145e-06	
0.37935	-0.00590183	-0.0118037	-0.00590183	1.18037e-05	-5.90183e-06	
0.3794	-0.00588914	-0.0117783	-0.00588914	1.17783e-05	-5.88914e-06	
0.37945	-0.00587644	-0.0117529	-0.00587644	1.17529e-05	-5.87644e-06	
0.3795	-0.00586372	-0.0117274	-0.00586372	1.17274e-05	-5.86372e-06	
0.37955	-0.00585099	-0.011702	-0.00585099	1.1702e-05	-5.85099e-06	
0.3796	-0.00583825	-0.0116765	-0.00583825	1.16765e-05	-5.83825e-06	
0.37965	-0.00582549	-0.011651	-0.00582549	1.1651e-05	-5.82549e-06	
0.3797	-0.00581271	-0.0116254	-0.00581271	1.16254e-05	-5.81271e-06	
0.37975	-0.00579992	-0.0115998	-0.00579992	1.15998e-05	-5.79992e-06	
0.3798	-0.00578712	-0.0115742	-0.00578712	1.15742e-05	-5.78712e-06	
0.37985	-0.0057743	-0.0115486	-0.0057743	1.15486e-05	-5.7743e-06	
0.3799	-0.00576147	-0.0115229	-0.00576147	1.15229e-05	-5.76147e-06	
0.37995	-0.00574862	-0.0114972	-0.00574862	1.14972e-05	-5.74862e-06	
0.38	-0.00573576	-0.0114715	-0.00573576	1.14715e-05	-5.73576e-06	
0.38005	-0.00572289	-0.0114458	-0.00572289	1.14458e-05	-5.72289e-06	
0.3801	-0.00571	-0.01142	-0.00571	1.142e-05	-5.71e-06	
0.38015	-0.0056971	-0.0113942	-0.0056971	1.13942e-05	-5.6971e-06	
0.3802	-0.00568418	-0.0113684	-0.00568418	1.13684e-05	-5.68418e-06	
0.38025	-0.00567125	-0.0113425	-0.00567125	1.13425e-05	-5.67125e-06	
0.3803	-0.00565831	-0.0113166	-0.00565831	1.13166e-05	-5.65831e-06	
0.38035	-0.00564535	-0.0112907	-0.00564535	1.12907e-05	-5.64535e-06	
0.3804	-0.00563238	-0.0112648	-0.00563238	1.12648e-05	-5.63238e-06	
0.38045	-0.00561939	-0.0112388	-0.00561939	1.12388e-05	-5.61939e-06	
0.3805	-0.00560639	-0.0112128	-0.00560639	1.12128e-05	-5.60639e-06	
0.38055	-0.00559338	-0.0111868	-0.00559338	1.11868e-05	-5.59338e-06	
0.3806	-0.00558035	-0.0111607	-0.00558035	1.11607e-05	-5.58035e-06	
0.38065	-0.00556731	-0.0111346	-0.00556731	1.11346e-05	-5.56731e-06	
0.3807	-0.00555425	-0.0111085	-0.00555425	1.11085e-05	-5.55425e-06	
0.38075	-0.00554118	-0.0110824	-0.00554118	1.10824e-05	-5.54118e-06	
0.3808	-0.0055281	-0.0110562	-0.0055281	1.10562e-05	-5.5281e-06	
0.38085	-0.005515	-0.01103	-0.005515	1.103e-05	-5.515e-06	
0.3809	-0.00550189	-0.0110038	-0.00550189	1.10038e-05	-5.50189e-06	
0.38095	-0.00548877	-0.0109775	-0.00548877	1.09775e-05	-5.48877e-06	
0.381	-0.00547563	-0.0109513	-0.00547563	1.09513e-05	-5.47563e-06	
0.38105	-0.00546248	-0.010925	-0.00546248	1.0925e-05	-5.46248e-06	
0.3811	-0.00544932	-0.0108986	-0.00544932	1.08986e-05	-5.44932e-06	
0.38115	-0.00543614	-0.0108723	-0.00543614	1.08723e-05	-5.43614e-06	
0.3812	-0.00542295	-0.0108459	-0.00542295	1.08459e-05	-5.42295e-06	
0.38125	-0.00540974	-0.0108195	-0.00540974	1.08195e-05	-5.40974e-06	
0.3813	-0.00539653	-0.0107931	-0.00539653	1.07931e-05	-5.39653e-06	
0.38135	-0.0053833	-0.0107666	-0.0053833	1.07666e-05	-5.3833e-06	
0.3814	-0.00537005	-0.0107401	-0.00537005	1.07401e-05	-5.37005e-06	
0.38145	-0.00535679	-0.0107136	-0.00535679	1.07136e-05	-5.35679e-06	
0.3815	-0.00534352	-0.010687	-0.00534352	1.0687e-05	-5.34352e-06	
0.38155	-0.00533024	-0.0106605	-0.00533024	1.06605e-05	-5.33024e-06	
0.3816	-0.00531694	-0.0106339	-0.00531694	1.06339e-05	-5.31694e-06	
0.38165	-0.00530363	-0.0106073	-0.00530363	1.06073e-05	-5.30363e-06	
0.3817	-0.00529031	-0.0105806	-0.00529031	1.05806e-05	-5.29031e-06	
0.38175	-0.00527697	-0.0105539	-0.00527697	1.05539e-05	-5.27697e-06	
0.3818	-0.00526362	-0.0105272	-0.00526362	1.05272e-05	-5.26362e-06	
0.38185	-0.00525026	-0.0105005	-0.00525026	1.05005e-05	-5.25026e-06	
0.3819	-0.00523689	-0.0104738	-0.00523689	1.04738e-05	-5.23689e-06	
0.38195	-0.0052235	-0.010447	-0.0052235	1.0447e-05	-5.2235e-06	
0.382	-0.0052101	-0.0104202	-0.0052101	1.04202e-05	-5.2101e-06	
0.38205	-0.00519668	-0.0103934	-0.00519668	1.03934e-05	-5.19668e-06	
0.3821	-0.00518326	-0.0103665	-0.00518326	1.03665e-05	-5.18326e-06	
0.38215	-0.00516982	-0.0103396	-0.00516982	1.03396e-05	-5.16982e-06	
0.3822	-0.00515636	-0.0103127	-0.00515636	1.03127e-05	-5.15636e-06	
0.38225	-0.0051429	-0.0102858	-0.0051429	1.02858e-05	-5.1429e-06	
0.3823	-0.00512942	-0.0102588	-0.00512942	1.02588e-05	-5.12942e-06	
0.38235	-0.00511593	-0.0102319	-0.00511593	1.02319e-05	-5.11593e-06	
0.3824	-0.00510243	-0.0102049	-0.00510243	1.02049e-05	-5.10243e-06	
0.38245	-0.00508891	-0.0101778	-0.00508891	1.01778e-05	-5.08891e-06	
0.3825	-0.00507538	-0.0101508	-0.00507538	1.01508e-05	-5.07538e-06	
0.38255	-0.00506184	-0.0101237	-0.00506184	1.01237e-05	-5.06184e-06	
0.3826	-0.00504829	-0.0100966	-0.00504829	1.00966e-05	-5.04829e-06	
0.38265	-0.00503472	-0.0100694	-0.00503472	1.00694e-05	-5.03472e-06	
0.3827	-0.00502115	-0.0100423	-0.00502115	1.00423e-05	-5.02115e-06	
0.38275	-0.00500756	-0.0100151	-0.00500756	1.00151e-05	-5.00756e-06	
0.3828	-0.00499395	-0.00998791	-0.00499395	9.98791e-06	-4.99395e-06	
0.38285	-0.00498034	-0.00996068	-0.00498034	9.96068e-06	-4.98034e-06	
0.3829	-0.00496671	-0.00993342	-0.00496671	9.93342e-06	-4.96671e-06	
0.38295	-0.00495307	-0.00990614	-0.00495307	9.90614e-06	-4.95307e-06	
0.383	-0.00493942	-0.00987884	-0.00493942	9.87884e-06	-4.93942e-06	
0.38305	-0.00492575	-0.00985151	-0.00492575	9.85151e-06	-4.92575e-06	
0.3831	-0.00491208	-0.00982416	-0.00491208	9.82416e-06	-4.91208e-06	
0.38315	-0.00489839	-0.00979678	-0.00489839	9.79678e-06	-4.89839e-06	
0.3832	-0.00488469	-0.00976938	-0.00488469	9.76938e-06	-4.88469e-06	
0.38325	-0.00487098	-0.00974195	-0.00487098	9.74195e-06	-4.87098e-06	
0.3833	-0.00485725	-0.00971451	-0.00485725	9.71451e-06	-4.85725e-06	
0.38335	-0.00484352	-0.00968703	-0.00484352	9.68703e-06	-4.84352e-06	
0.3834	-0.00482977	-0.00965954	-0.00482977	9.65954e-06	-4.82977e-06	
0.38345	-0.00481601	-0.00963201	-0.00481601	9.63201e-06	-4.81601e-06	
0.3835	-0.00480223	-0.00960447	-0.00480223	9.60447e-06	-4.80223e-06	
0.38355	-0.00478845	-0.0095769	-0.00478845	9.5769e-06	-4.78845e-06	
0.3836	-0.00477465	-0.00954931	-0.00477465	9.54931e-06	-4.77465e-06	
0.38365	-0.00476085	-0.00952169	-0.00476085	9.52169e-06	-4.76085e-06	
0.3837	-0.00474703	-0.00949406	-0.00474703	9.49406e-06	-4.74703e-06	
0.38375	-0.0047332	-0.00946639	-0.0047332	9.46639e-06	-4.7332e-06	
0.3838	-0.00471935	-0.00943871	-0.00471935	9.43871e-06	-4.71935e-06	
0.38385	-0.0047055	-0.009411	-0.0047055	9.411e-06	-4.7055e-06	
0.3839	-0.00469163	-0.00938327	-0.00469163	9.38327e-06	-4.69163e-06	
0.38395	-0.00467776	-0.00935551	-0.00467776	9.35551e-06	-4.67776e-06	
0.384	-0.00466387	-0.00932773	-0.00466387	9.32773e-06	-4.66387e-06	
0.38405	-0.00464997	-0.00929993	-0.00464997	9.29993e-06	-4.64997e-06	
0.3841	-0.00463605	-0.00927211	-0.00463605	9.27211e-06	-4.63605e-06	
0.38415	-0.00462213	-0.00924426	-0.00462213	9.24426e-06	-4.62213e-06	
0.3842	-0.00460819	-0.00921639	-0.00460819	9.21639e-06	-4.60819e-06	
0.38425	-0.00459425	-0.0091885	-0.00459425	9.1885e-06	-4.59425e-06	
0.3843	-0.00458029	-0.00916058	-0.00458029	9.16058e-06	-4.58029e-06	
0.38435	-0.00456632	-0.00913264	-0.00456632	9.13264e-06	-4.56632e-06	
0.3844	-0.00455234	-0.00910468	-0.00455234	9.10468e-06	-4.55234e-06	
0.38445	-0.00453835	-0.0090767	-0.00453835	9.0767e-06	-4.53835e-06	
0.3845	-0.00452435	-0.00904869	-0.00452435	9.04869e-06	-4.52435e-06	
0.38455	-0.00451033	-0.00902067	-0.00451033	9.02067e-06	-4.51033e-06	
0.3846	-0.00449631	-0.00899262	-0.00449631	8.99262e-06	-4.49631e-06	
0.38465	-0.00448227	-0.00896454	-0.00448227	8.96454e-06	-4.48227e-06	
0.3847	-0.00446822	-0.00893645	-0.00446822	8.93645e-06	-4.46822e-06	
0.38475	-0.00445417	-0.00890833	-0.00445417	8.90833e-06	-4.45417e-06	
0.3848	-0.0044401	-0.00888019	-0.0044401	8.88019e-06	-4.4401e-06	
0.38485	-0.00442602	-0.00885203	-0.00442602	8.85203e-06	-4.42602e-06	
0.3849	-0.00441193	-0.00882385	-0.00441193	8.82385e-06	-4.41193e-06	
0.38495	-0.00439782	-0.00879565	-0.00439782	8.79565e-06	-4.39782e-06	
0.385	-0.00438371	-0.00876742	-0.00438371	8.76742e-06	-4.38371e-06	
0.38505	-0.00436959	-0.00873918	-0.00436959	8.73918e-06	-4.36959e-06	
0.3851	-0.00435545	-0.00871091	-0.00435545	8.71091e-06	-4.35545e-06	
0.38515	-0.00434131	-0.00868262	-0.00434131	8.68262e-06	-4.34131e-06	
0.3852	-0.00432715	-0.0086543	-0.00432715	8.6543e-06	-4.32715e-06	
0.38525	-0.00431299	-0.00862597	-0.00431299	8.62597e-06	-4.31299e-06	
0.3853	-0.00429881	-0.00859762	-0.00429881	8.59762e-06	-4.29881e-06	
0.38535	-0.00428462	-0.00856924	-0.00428462	8.56924e-06	-4.28462e-06	
0.3854	-0.00427042	-0.00854085	-0.00427042	8.54085e-06	-4.27042e-06	
0.38545	-0.00425621	-0.00851243	-0.00425621	8.51243e-06	-4.25621e-06	
0.3855	-0.00424199	-0.00848399	-0.00424199	8.48399e-06	-4.24199e-06	
0.38555	-0.00422776	-0.00845553	-0.00422776	8.45553e-06	-4.22776e-06	
0.3856	-0.00421352	-0.00842705	-0.00421352	8.42705e-06	-4.21352e-06	
0.38565	-0.00419927	-0.00839855	-0.00419927	8.39855e-06	-4.19927e-06	
0.3857	-0.00418501	-0.00837002	-0.00418501	8.37002e-06	-4.18501e-06	
0.38575	-0.00417074	-0.00834148	-0.00417074	8.34148e-06	-4.17074e-06	
0.3858	-0.00415646	-0.00831292	-0.00415646	8.31292e-06	-4.15646e-06	
0.38585	-0.00414217	-0.00828433	-0.00414217	8.28433e-06	-4.14217e-06	
0.3859	-0.00412787	-0.00825573	-0.00412787	8.25573e-06	-4.12787e-06	
0.38595	-0.00411355	-0.00822711	-0.00411355	8.22711e-06	-4.11355e-06	
0.386	-0.00409923	-0.00819846	-0.00409923	8.19846e-06	-4.09923e-06	
0.38605	-0.0040849	-0.0081698	-0.0040849	8.1698e-06	-4.0849e-06	
0.3861	-0.00407056	-0.00814111	-0.00407056	8.14111e-06	-4.07056e-06	
0.38615	-0.0040562	-0.0081124	-0.0040562	8.1124e-06	-4.0562e-06	
0.3862	-0.00404184	-0.00808368	-0.00404184	8.08368e-06	-4.04184e-06	
0.38625	-0.00402747	-0.00805493	-0.00402747	8.05493e-06	-4.02747e-06	
0.3863	-0.00401308	-0.00802617	-0.00401308	8.02617e-06	-4.01308e-06	
0.38635	-0.00399869	-0.00799738	-0.00399869	7.99738e-06	-3.99869e-06	
0.3864	-0.00398429	-0.00796858	-0.00398429	7.96858e-06	-3.98429e-06	
0.38645	-0.00396988	-0.00793975	-0.00396988	7.93975e-06	-3.96988e-06	
0.3865	-0.00395546	-0.00791091	-0.00395546	7.91091e-06	-3.95546e-06	
0.38655	-0.00394102	-0.00788205	-0.00394102	7.88205e-06	-3.94102e-06	
0.3866	-0.00392658	-0.00785316	-0.00392658	7.85316e-06	-3.92658e-06	
0.38665	-0.00391213	-0.00782426	-0.00391213	7.82426e-06	-3.91213e-06	
0.3867	-0.00389767	-0.00779534	-0.00389767	7.79534e-06	-3.89767e-06	
0.38675	-0.0038832	-0.0077664	-0.0038832	7.7664e-06	-3.8832e-06	
0.3868	-0.00386872	-0.00773744	-0.00386872	7.73744e-06	-3.86872e-06	
0.38685	-0.00385423	-0.00770846	-0.00385423	7.70846e-06	-3.85423e-06	
0.3869	-0.00383973	-0.00767946	-0.00383973	7.67946e-06	-3.83973e-06	
0.38695	-0.00382522	-0.00765044	-0.00382522	7.65044e-06	-3.82522e-06	
0.387	-0.0038107	-0.00762141	-0.0038107	7.62141e-06	-3.8107e-06	
0.38705	-0.00379618	-0.00759235	-0.00379618	7.59235e-06	-3.79618e-06	
0.3871	-0.00378164	-0.00756328	-0.00378164	7.56328e-06	-3.78164e-06	
0.38715	-0.00376709	-0.00753419	-0.00376709	7.53419e-06	-3.76709e-06	
0.3872	-0.00375254	-0.00750508	-0.00375254	7.50508e-06	-3.75254e-06	
0.38725	-0.00373797	-0.00747595	-0.00373797	7.47595e-06	-3.73797e-06	
0.3873	-0.0037234	-0.0074468	-0.0037234	7.4468e-06	-3.7234e-06	
0.38735	-0.00370882	-0.00741763	-0.00370882	7.41763e-06	-3.70882e-06	
0.3874	-0.00369422	-0.00738845	-0.00369422	7.38845e-06	-3.69422e-06	
0.38745	-0.00367962	-0.00735925	-0.00367962	7.35925e-06	-3.67962e-06	
0.3875	-0.00366501	-0.00733002	-0.00366501	7.33002e-06	-3.66501e-06	
0.38755	-0.00365039	-0.00730079	-0.00365039	7.30079e-06	-3.65039e-06	
0.3876	-0.00363576	-0.00727153	-0.00363576	7.27153e-06	-3.63576e-06	
0.38765	-0.00362113	-0.00724225	-0.00362113	7.24225e-06	-3.62113e-06	
0.3877	-0.00360648	-0.00721296	-0.00360648	7.21296e-06	-3.60648e-06	
0.38775	-0.00359183	-0.00718365	-0.00359183	7.18365e-06	-3.59183e-06	
0.3878	-0.00357716	-0.00715432	-0.00357716	7.15432e-06	-3.57716e-06	
0.38785	-0.00356249	-0.00712498	-0.00356249	7.12498e-06	-3.56249e-06	
0.3879	-0.00354781	-0.00709561	-0.00354781	7.09561e-06	-3.54781e-06	
0.38795	-0.00353312	-0.00706623	-0.00353312	7.06623e-06	-3.53312e-06	
0.388	-0.00351842	-0.00703683	-0.00351842	7.03683e-06	-3.51842e-06	
0.38805	-0.00350371	-0.00700742	-0.00350371	7.00742e-06	-3.50371e-06	
0.3881	-0.00348899	-0.00697798	-0.00348899	6.97798e-06	-3.48899e-06	
0.38815	-0.00347427	-0.00694853	-0.00347427	6.94853e-06	-3.47427e-06	
0.3882	-0.00345953	-0.00691907	-0.00345953	6.91907e-06	-3.45953e-06	
0.38825	-0.00344479	-0.00688958	-0.00344479	6.88958e-06	-3.44479e-06	
0.3883	-0.00343004	-0.00686008	-0.00343004	6.86008e-06	-3.43004e-06	
0.38835	-0.00341528	-0.00683056	-0.00341528	6.83056e-06	-3.41528e-06	
0.3884	-0.00340051	-0.00680103	-0.00340051	6.80103e-06	-3.40051e-06	
0.38845	-0.00338574	-0.00677147	-0.00338574	6.77147e-06	-3.38574e-06	
0.3885	-0.00337095	-0.00674191	-0.00337095	6.74191e-06	-3.37095e-06	
0.38855	-0.00335616	-0.00671232	-0.00335616	6.71232e-06	-3.35616e-06	
0.3886	-0.00334136	-0.00668272	-0.00334136	6.68272e-06	-3.34136e-06	
0.38865	-0.00332655	-0.0066531	-0.00332655	6.6531e-06	-3.32655e-06	
0.3887	-0.00331173	-0.00662346	-0.00331173	6.62346e-06	-3.31173e-06	
0.38875	-0.00329691	-0.00659381	-0.00329691	6.59381e-06	-3.29691e-06	
0.3888	-0.00328207	-0.00656415	-0.00328207	6.56415e-06	-3.28207e-06	
0.38885	-0.00326723	-0.00653446	-0.00326723	6.53446e-06	-3.26723e-06	
0.3889	-0.00325238	-0.00650476	-0.00325238	6.50476e-06	-3.25238e-06	
0.38895	-0.00323752	-0.00647505	-0.00323752	6.47505e-06	-3.23752e-06	
0.389	-0.00322266	-0.00644531	-0.00322266	6.44531e-06	-3.22266e-06	
0.38905	-0.00320778	-0.00641557	-0.00320778	6.41557e-06	-3.20778e-06	
0.3891	-0.0031929	-0.0063858	-0.0031929	6.3858e-06	-3.1929e-06	
0.38915	-0.00317801	-0.00635602	-0.00317801	6.35602e-06	-3.17801e-06	
0.3892	-0.00316311	-0.00632623	-0.00316311	6.32623e-06	-3.16311e-06	
0.38925	-0.00314821	-0.00629642	-0.00314821	6.29642e-06	-3.14821e-06	
0.3893	-0.0031333	-0.00626659	-0.0031333	6.26659e-06	-3.1333e-06	
0.38935	-0.00311837	-0.00623675	-0.00311837	6.23675e-06	-3.11837e-06	
0.3894	-0.00310345	-0.00620689	-0.00310345	6.20689e-06	-3.10345e-06	
0.38945	-0.00308851	-0.00617702	-0.00308851	6.17702e-06	-3.08851e-06	
0.3895	-0.00307357	-0.00614713	-0.00307357	6.14713e-06	-3.07357e-06	
0.38955	-0.00305861	-0.00611723	-0.00305861	6.11723e-06	-3.05861e-06	
0.3896	-0.00304366	-0.00608731	-0.00304366	6.08731e-06	-3.04366e-06	
0.38965	-0.00302869	-0.00605738	-0.00302869	6.05738e-06	-3.02869e-06	
0.3897	-0.00301372	-0.00602743	-0.00301372	6.02743e-06	-3.01372e-06	
0.38975	-0.00299873	-0.00599747	-0.00299873	5.99747e-06	-2.99873e-06	
0.3898	-0.00298375	-0.00596749	-0.00298375	5.96749e-06	-2.98375e-06	
0.38985	-0.00296875	-0.0059375	-0.00296875	5.9375e-06	-2.96875e-06	
0.3899	-0.00295375	-0.00590749	-0.00295375	5.90749e-06	-2.95375e-06	
0.38995	-0.00293874	-0.00587747	-0.00293874	5.87747e-06	-2.93874e-06	
0.39	-0.00292372	-0.00584743	-0.00292372	5.84743e-06	-2.92372e-06	
0.39005	-0.00290869	-0.00581738	-0.00290869	5.81738e-06	-2.90869e-06	
0.3901	-0.00289366	-0.00578732	-0.00289366	5.78732e-06	-2.89366e-06	
0.39015	-0.00287862	-0.00575724	-0.00287862	5.75724e-06	-2.87862e-06	
0.3902	-0.00286357	-0.00572715	-0.00286357	5.72715e-06	-2.86357e-06	
0.39025	-0.00284852	-0.00569704	-0.00284852	5.69704e-06	-2.84852e-06	
0.3903	-0.00283346	-0.00566692	-0.00283346	5.66692e-06	-2.83346e-06	
0.39035	-0.00281839	-0.00563678	-0.00281839	5.63678e-06	-2.81839e-06	
0.3904	-0.00280332	-0.00560663	-0.00280332	5.60663e-06	-2.80332e-06	
0.39045	-0.00278823	-0.00557647	-0.00278823	5.57647e-06	-2.78823e-06	
0.3905	-0.00277315	-0.00554629	-0.00277315	5.54629e-06	-2.77315e-06	
0.39055	-0.00275805	-0.0055161	-0.00275805	5.5161e-06	-2.75805e-06	
0.3906	-0.00274295	-0.0054859	-0.00274295	5.4859e-06	-2.74295e-06	
0.39065	-0.00272784	-0.00545568	-0.00272784	5.45568e-06	-2.72784e-06	
0.3907	-0.00271272	-0.00542545	-0.00271272	5.42545e-06	-2.71272e-06	
0.39075	-0.0026976	-0.0053952	-0.0026976	5.3952e-06	-2.6976e-06	
0.3908	-0.00268247	-0.00536495	-0.00268247	5.36495e-06	-2.68247e-06	
0.39085	-0.00266734	-0.00533468	-0.00266734	5.33468e-06	-2.66734e-06	
0.3909	-0.0026522	-0.00530439	-0.0026522	5.30439e-06	-2.6522e-06	
0.39095	-0.00263705	-0.00527409	-0.00263705	5.27409e-06	-2.63705e-06	
0.391	-0.00262189	-0.00524378	-0.00262189	5.24378e-06	-2.62189e-06	
0.39105	-0.00260673	-0.00521346	-0.00260673	5.21346e-06	-2.60673e-06	
0.3911	-0.00259156	-0.00518312	-0.00259156	5.18312e-06	-2.59156e-06	
0.39115	-0.00257639	-0.00515278	-0.00257639	5.15278e-06	-2.57639e-06	
0.3912	-0.00256121	-0.00512241	-0.00256121	5.12241e-06	-2.56121e-06	
0.39125	-0.00254602	-0.00509204	-0.00254602	5.09204e-06	-2.54602e-06	
0.3913	-0.00253083	-0.00506165	-0.00253083	5.06165e-06	-2.53083e-06	
0.39135	-0.00251563	-0.00503125	-0.00251563	5.03125e-06	-2.51563e-06	
0.3914	-0.00250042	-0.00500084	-0.00250042	5.00084e-06	-2.50042e-06	
0.39145	-0.00248521	-0.00497042	-0.00248521	4.97042e-06	-2.48521e-06	
0.3915	-0.00246999	-0.00493998	-0.00246999	4.93998e-06	-2.46999e-06	
0.39155	-0.00245477	-0.00490953	-0.00245477	4.90953e-06	-2.45477e-06	
0.3916	-0.00243954	-0.00487907	-0.00243954	4.87907e-06	-2.43954e-06	
0.39165	-0.0024243	-0.0048486	-0.0024243	4.8486e-06	-2.4243e-06	
0.3917	-0.00240906	-0.00481811	-0.00240906	4.81811e-06	-2.40906e-06	
0.39175	-0.00239381	-0.00478762	-0.00239381	4.78762e-06	-2.39381e-06	
0.3918	-0.00237855	-0.00475711	-0.00237855	4.75711e-06	-2.37855e-06	
0.39185	-0.00236329	-0.00472659	-0.00236329	4.72659e-06	-2.36329e-06	
0.3919	-0.00234803	-0.00469606	-0.00234803	4.69606e-06	-2.34803e-06	
0.39195	-0.00233276	-0.00466551	-0.00233276	4.66551e-06	-2.33276e-06	
0.392	-0.00231748	-0.00463496	-0.00231748	4.63496e-06	-2.31748e-06	
0.39205	-0.0023022	-0.00460439	-0.0023022	4.60439e-06	-2.3022e-06	
0.3921	-0.00228691	-0.00457381	-0.00228691	4.57381e-06	-2.28691e-06	
0.39215	-0.00227161	-0.00454322	-0.00227161	4.54322e-06	-2.27161e-06	
0.3922	-0.00225631	-0.00451262	-0.00225631	4.51262e-06	-2.25631e-06	
0.39225	-0.00224101	-0.00448201	-0.00224101	4.48201e-06	-2.24101e-06	
0.3923	-0.0022257	-0.00445139	-0.0022257	4.45139e-06	-2.2257e-06	
0.39235	-0.00221038	-0.00442076	-0.00221038	4.42076e-06	-2.21038e-06	
0.3924	-0.00219506	-0.00439011	-0.00219506	4.39011e-06	-2.19506e-06	
0.39245	-0.00217973	-0.00435946	-0.00217973	4.35946e-06	-2.17973e-06	
0.3925	-0.0021644	-0.00432879	-0.0021644	4.32879e-06	-2.1644e-06	
0.39255	-0.00214906	-0.00429812	-0.00214906	4.29812e-06	-2.14906e-06	
0.3926	-0.00213371	-0.00426743	-0.00213371	4.26743e-06	-2.13371e-06	
0.39265	-0.00211837	-0.00423673	-0.00211837	4.23673e-06	-2.11837e-06	
0.3927	-0.00210301	-0.00420602	-0.00210301	4.20602e-06	-2.10301e-06	
0.39275	-0.00208765	-0.0041753	-0.00208765	4.1753e-06	-2.08765e-06	
0.3928	-0.00207229	-0.00414458	-0.00207229	4.14458e-06	-2.07229e-06	
0.39285	-0.00205692	-0.00411384	-0.00205692	4.11384e-06	-2.05692e-06	
0.3929	-0.00204154	-0.00408309	-0.00204154	4.08309e-06	-2.04154e-06	
0.39295	-0.00202616	-0.00405233	-0.00202616	4.05233e-06	-2.02616e-06	
0.393	-0.00201078	-0.00402156	-0.00201078	4.02156e-06	-2.01078e-06	
0.39305	-0.00199539	-0.00399078	-0.00199539	3.99078e-06	-1.99539e-06	
0.3931	-0.00198	-0.00395999	-0.00198	3.95999e-06	-1.98e-06	
0.39315	-0.0019646	-0.00392919	-0.0019646	3.92919e-06	-1.9646e-06	
0.3932	-0.00194919	-0.00389838	-0.00194919	3.89838e-06	-1.94919e-06	
0.39325	-0.00193378	-0.00386756	-0.00193378	3.86756e-06	-1.93378e-06	
0.3933	-0.00191837	-0.00383674	-0.00191837	3.83674e-06	-1.91837e-06	
0.39335	-0.00190295	-0.0038059	-0.00190295	3.8059e-06	-1.90295e-06	
0.3934	-0.00188753	-0.00377505	-0.00188753	3.77505e-06	-1.88753e-06	
0.39345	-0.0018721	-0.0037442	-0.0018721	3.7442e-06	-1.8721e-06	
0.3935	-0.00185667	-0.00371333	-0.00185667	3.71333e-06	-1.85667e-06	
0.39355	-0.00184123	-0.00368246	-0.00184123	3.68246e-06	-1.84123e-06	
0.3936	-0.00182579	-0.00365157	-0.00182579	3.65157e-06	-1.82579e-06	
0.39365	-0.00181034	-0.00362068	-0.00181034	3.62068e-06	-1.81034e-06	
0.3937	-0.00179489	-0.00358978	-0.00179489	3.58978e-06	-1.79489e-06	
0.39375	-0.00177944	-0.00355887	-0.00177944	3.55887e-06	-1.77944e-06	
0.3938	-0.00176398	-0.00352795	-0.00176398	3.52795e-06	-1.76398e-06	
0.39385	-0.00174851	-0.00349702	-0.00174851	3.49702e-06	-1.74851e-06	
0.3939	-0.00173304	-0.00346609	-0.00173304	3.46609e-06	-1.73304e-06	
0.39395	-0.00171757	-0.00343514	-0.00171757	3.43514e-06	-1.71757e-06	
0.394	-0.00170209	-0.00340419	-0.00170209	3.40419e-06	-1.70209e-06	
0.39405	-0.00168661	-0.00337323	-0.00168661	3.37323e-06	-1.68661e-06	
0.3941	-0.00167113	-0.00334226	-0.00167113	3.34226e-06	-1.67113e-06	
0.39415	-0.00165564	-0.00331128	-0.00165564	3.31128e-06	-1.65564e-06	
0.3942	-0.00164015	-0.00328029	-0.00164015	3.28029e-06	-1.64015e-06	
0.39425	-0.00162465	-0.0032493	-0.00162465	3.2493e-06	-1.62465e-06	
0.3943	-0.00160915	-0.0032183	-0.00160915	3.2183e-06	-1.60915e-06	
0.39435	-0.00159364	-0.00318729	-0.00159364	3.18729e-06	-1.59364e-06	
0.3944	-0.00157813	-0.00315627	-0.00157813	3.15627e-06	-1.57813e-06	
0.39445	-0.00156262	-0.00312524	-0.00156262	3.12524e-06	-1.56262e-06	
0.3945	-0.0015471	-0.00309421	-0.0015471	3.09421e-06	-1.5471e-06	
0.39455	-0.00153158	-0.00306317	-0.00153158	3.06317e-06	-1.53158e-06	
0.3946	-0.00151606	-0.00303212	-0.00151606	3.03212e-06	-1.51606e-06	
