t	1	2	jL0100	jV0200	
0.000419	3.949	3.949	3.95995e-13	-3.95995e-13	
0.00042	3.92701	3.92701	3.93801e-13	-3.93801e-13	
0.000421	3.90495	3.90495	3.91598e-13	-3.91598e-13	
0.000422	3.88282	3.88282	3.89388e-13	-3.89388e-13	
0.000423	3.8606	3.8606	3.87171e-13	-3.87171e-13	
0.000424	3.83832	3.83832	3.84946e-13	-3.84946e-13	
0.000425	3.81596	3.81596	3.82714e-13	-3.82714e-13	
0.000426	3.79353	3.79353	3.80475e-13	-3.80475e-13	
0.000427	3.77103	3.77103	3.78228e-13	-3.78228e-13	
0.000428	3.74846	3.74846	3.75975e-13	-3.75975e-13	
0.000429	3.72582	3.72582	3.73714e-13	-3.73714e-13	
0.00043	3.70312	3.70312	3.71447e-13	-3.71447e-13	
0.000431	3.68034	3.68034	3.69173e-13	-3.69173e-13	
0.000432	3.6575	3.6575	3.66892e-13	-3.66892e-13	
0.000433	3.6346	3.6346	3.64605e-13	-3.64605e-13	
0.000434	3.61163	3.61163	3.62311e-13	-3.62311e-13	
0.000435	3.58859	3.58859	3.60011e-13	-3.60011e-13	
0.000436	3.56549	3.56549	3.57704e-13	-3.57704e-13	
0.000437	3.54234	3.54234	3.55392e-13	-3.55392e-13	
0.000438	3.51912	3.51912	3.53073e-13	-3.53073e-13	
0.000439	3.49584	3.49584	3.50748e-13	-3.50748e-13	
0.00044	3.4725	3.4725	3.48417e-13	-3.48417e-13	
0.000441	3.4491	3.4491	3.4608e-13	-3.4608e-13	
0.000442	3.42565	3.42565	3.43737e-13	-3.43737e-13	
0.000443	3.40214	3.40214	3.41389e-13	-3.41389e-13	
0.000444	3.37857	3.37857	3.39035e-13	-3.39035e-13	
0.000445	3.35495	3.35495	3.36676e-13	-3.36676e-13	
0.000446	3.33128	3.33128	3.34311e-13	-3.34311e-13	
0.000447	3.30755	3.30755	3.31942e-13	-3.31942e-13	
0.000448	3.28377	3.28377	3.29566e-13	-3.29566e-13	
0.000449	3.25995	3.25995	3.27186e-13	-3.27186e-13	
0.00045	3.23607	3.23607	3.24801e-13	-3.24801e-13	
0.000451	3.21214	3.21214	3.2241e-13	-3.2241e-13	
0.000452	3.18817	3.18817	3.20015e-13	-3.20015e-13	
0.000453	3.16414	3.16414	3.17616e-13	-3.17616e-13	
0.000454	3.14008	3.14008	3.15211e-13	-3.15211e-13	
0.000455	3.11596	3.11596	3.12802e-13	-3.12802e-13	
0.000456	3.09181	3.09181	3.10389e-13	-3.10389e-13	
0.000457	3.06761	3.06761	3.07971e-13	-3.07971e-13	
0.000458	3.04337	3.04337	3.05549e-13	-3.05549e-13	
0.000459	3.01908	3.01908	3.03122e-13	-3.03122e-13	
0.00046	2.99476	2.99476	3.00692e-13	-3.00692e-13	
0.000461	2.9704	2.9704	2.98258e-13	-2.98258e-13	
0.000462	2.946	2.946	2.9582e-13	-2.9582e-13	
0.000463	2.92156	2.92156	2.93378e-13	-2.93378e-13	
0.000464	2.89708	2.89708	2.90932e-13	-2.90932e-13	
0.000465	2.87257	2.87257	2.88483e-13	-2.88483e-13	
0.000466	2.84803	2.84803	2.8603e-13	-2.8603e-13	
0.000467	2.82345	2.82345	2.83574e-13	-2.83574e-13	
0.000468	2.79884	2.79884	2.81115e-13	-2.81115e-13	
0.000469	2.7742	2.7742	2.78652e-13	-2.78652e-13	
0.00047	2.74953	2.74953	2.76186e-13	-2.76186e-13	
0.000471	2.72482	2.72482	2.73717e-13	-2.73717e-13	
0.000472	2.70009	2.70009	2.71246e-13	-2.71246e-13	
0.000473	2.67533	2.67533	2.68771e-13	-2.68771e-13	
0.000474	2.65055	2.65055	2.66294e-13	-2.66294e-13	
0.000475	2.62574	2.62574	2.63814e-13	-2.63814e-13	
0.000476	2.6009	2.6009	2.61332e-13	-2.61332e-13	
0.000477	2.57604	2.57604	2.58847e-13	-2.58847e-13	
0.000478	2.55116	2.55116	2.5636e-13	-2.5636e-13	
0.000479	2.52626	2.52626	2.53871e-13	-2.53871e-13	
0.00048	2.50133	2.50133	2.5138e-13	-2.5138e-13	
0.000481	2.47639	2.47639	2.48886e-13	-2.48886e-13	
0.000482	2.45143	2.45143	2.46391e-13	-2.46391e-13	
0.000483	2.42644	2.42644	2.43894e-13	-2.43894e-13	
0.000484	2.40145	2.40145	2.41395e-13	-2.41395e-13	
0.000485	2.37643	2.37643	2.38894e-13	-2.38894e-13	
0.000486	2.3514	2.3514	2.36392e-13	-2.36392e-13	
0.000487	2.32636	2.32636	2.33888e-13	-2.33888e-13	
0.000488	2.30131	2.30131	2.31383e-13	-2.31383e-13	
0.000489	2.27624	2.27624	2.28877e-13	-2.28877e-13	
0.00049	2.25116	2.25116	2.2637e-13	-2.2637e-13	
0.000491	2.22607	2.22607	2.23862e-13	-2.23862e-13	
0.000492	2.20098	2.20098	2.21353e-13	-2.21353e-13	
0.000493	2.17587	2.17587	2.18842e-13	-2.18842e-13	
0.000494	2.15076	2.15076	2.16332e-13	-2.16332e-13	
0.000495	2.12564	2.12564	2.1382e-13	-2.1382e-13	
0.000496	2.10052	2.10052	2.11308e-13	-2.11308e-13	
0.000497	2.07539	2.07539	2.08796e-13	-2.08796e-13	
0.000498	2.05026	2.05026	2.06283e-13	-2.06283e-13	
0.000499	2.02513	2.02513	2.0377e-13	-2.0377e-13	
0.0005	2	2	2.01257e-13	-2.01257e-13	
0.000501	1.97487	1.97487	1.98743e-13	-1.98743e-13	
0.000502	1.94974	1.94974	1.9623e-13	-1.9623e-13	
0.000503	1.92461	1.92461	1.93717e-13	-1.93717e-13	
0.000504	1.89948	1.89948	1.91204e-13	-1.91204e-13	
0.000505	1.87436	1.87436	1.88692e-13	-1.88692e-13	
0.000506	1.84924	1.84924	1.8618e-13	-1.8618e-13	
0.000507	1.82413	1.82413	1.83668e-13	-1.83668e-13	
0.000508	1.79902	1.79902	1.81158e-13	-1.81158e-13	
0.000509	1.77393	1.77393	1.78647e-13	-1.78647e-13	
0.00051	1.74884	1.74884	1.76138e-13	-1.76138e-13	
0.000511	1.72376	1.72376	1.7363e-13	-1.7363e-13	
0.000512	1.69869	1.69869	1.71123e-13	-1.71123e-13	
0.000513	1.67364	1.67364	1.68617e-13	-1.68617e-13	
0.000514	1.6486	1.6486	1.66112e-13	-1.66112e-13	
0.000515	1.62357	1.62357	1.63608e-13	-1.63608e-13	
0.000516	1.59855	1.59855	1.61106e-13	-1.61106e-13	
0.000517	1.57356	1.57356	1.58605e-13	-1.58605e-13	
0.000518	1.54857	1.54857	1.56106e-13	-1.56106e-13	
0.000519	1.52361	1.52361	1.53609e-13	-1.53609e-13	
0.00052	1.49867	1.49867	1.51114e-13	-1.51114e-13	
0.000521	1.47374	1.47374	1.4862e-13	-1.4862e-13	
0.000522	1.44884	1.44884	1.46129e-13	-1.46129e-13	
0.000523	1.42396	1.42396	1.4364e-13	-1.4364e-13	
0.000524	1.3991	1.3991	1.41153e-13	-1.41153e-13	
0.000525	1.37426	1.37426	1.38668e-13	-1.38668e-13	
0.000526	1.34945	1.34945	1.36186e-13	-1.36186e-13	
0.000527	1.32467	1.32467	1.33706e-13	-1.33706e-13	
0.000528	1.29991	1.29991	1.31229e-13	-1.31229e-13	
0.000529	1.27518	1.27518	1.28754e-13	-1.28754e-13	
0.00053	1.25047	1.25047	1.26283e-13	-1.26283e-13	
0.000531	1.2258	1.2258	1.23814e-13	-1.23814e-13	
0.000532	1.20116	1.20116	1.21348e-13	-1.21348e-13	
0.000533	1.17655	1.17655	1.18885e-13	-1.18885e-13	
0.000534	1.15197	1.15197	1.16426e-13	-1.16426e-13	
0.000535	1.12743	1.12743	1.1397e-13	-1.1397e-13	
0.000536	1.10292	1.10292	1.11517e-13	-1.11517e-13	
0.000537	1.07844	1.07844	1.09068e-13	-1.09068e-13	
0.000538	1.054	1.054	1.06622e-13	-1.06622e-13	
0.000539	1.0296	1.0296	1.0418e-13	-1.0418e-13	
0.00054	1.00524	1.00524	1.01742e-13	-1.01742e-13	
0.000541	0.980917	0.980917	9.93079e-14	-9.93079e-14	
0.000542	0.956634	0.956634	9.68776e-14	-9.68776e-14	
0.000543	0.932392	0.932392	9.44513e-14	-9.44513e-14	
0.000544	0.908192	0.908192	9.20292e-14	-9.20292e-14	
0.000545	0.884036	0.884036	8.96114e-14	-8.96114e-14	
0.000546	0.859923	0.859923	8.71979e-14	-8.71979e-14	
0.000547	0.835855	0.835855	8.47889e-14	-8.47889e-14	
0.000548	0.811834	0.811834	8.23845e-14	-8.23845e-14	
0.000549	0.787859	0.787859	7.99846e-14	-7.99846e-14	
0.00055	0.763932	0.763932	7.75895e-14	-7.75895e-14	
0.000551	0.740054	0.740054	7.51993e-14	-7.51993e-14	
0.000552	0.716226	0.716226	7.2814e-14	-7.2814e-14	
0.000553	0.692448	0.692448	7.04337e-14	-7.04337e-14	
0.000554	0.668722	0.668722	6.80585e-14	-6.80585e-14	
0.000555	0.645048	0.645048	6.56885e-14	-6.56885e-14	
0.000556	0.621428	0.621428	6.33238e-14	-6.33238e-14	
0.000557	0.597863	0.597863	6.09646e-14	-6.09646e-14	
0.000558	0.574352	0.574352	5.86108e-14	-5.86108e-14	
0.000559	0.550899	0.550899	5.62626e-14	-5.62626e-14	
0.00056	0.527502	0.527502	5.392e-14	-5.392e-14	
0.000561	0.504163	0.504163	5.15832e-14	-5.15832e-14	
0.000562	0.480884	0.480884	4.92523e-14	-4.92523e-14	
0.000563	0.457664	0.457664	4.69274e-14	-4.69274e-14	
0.000564	0.434505	0.434505	4.46085e-14	-4.46085e-14	
0.000565	0.411408	0.411408	4.22957e-14	-4.22957e-14	
0.000566	0.388374	0.388374	3.99891e-14	-3.99891e-14	
0.000567	0.365404	0.365404	3.76889e-14	-3.76889e-14	
0.000568	0.342498	0.342498	3.53951e-14	-3.53951e-14	
0.000569	0.319657	0.319657	3.31077e-14	-3.31077e-14	
0.00057	0.296883	0.296883	3.0827e-14	-3.0827e-14	
0.000571	0.274176	0.274176	2.85529e-14	-2.85529e-14	
0.000572	0.251537	0.251537	2.62856e-14	-2.62856e-14	
0.000573	0.228967	0.228967	2.40252e-14	-2.40252e-14	
0.000574	0.206467	0.206467	2.17717e-14	-2.17717e-14	
0.000575	0.184038	0.184038	1.95253e-14	-1.95253e-14	
0.000576	0.161681	0.161681	1.72859e-14	-1.72859e-14	
0.000577	0.139396	0.139396	1.50538e-14	-1.50538e-14	
0.000578	0.117184	0.117184	1.2829e-14	-1.2829e-14	
0.000579	0.0950472	0.0950472	1.06116e-14	-1.06116e-14	
0.00058	0.0729853	0.0729853	8.40162e-15	-8.40162e-15	
0.000581	0.0509995	0.0509995	6.19924e-15	-6.19924e-15	
0.000582	0.0290906	0.0290906	4.00451e-15	-4.00451e-15	
0.000583	0.00725958	0.00725958	1.81751e-15	-1.81751e-15	
0.000584	-0.0144928	-0.0144928	-3.61661e-16	3.61661e-16	
0.000585	-0.0361657	-0.0361657	-2.53292e-15	2.53292e-15	
0.000586	-0.0577581	-0.0577581	-4.69619e-15	4.69619e-15	
0.000587	-0.0792694	-0.0792694	-6.85138e-15	6.85138e-15	
0.000588	-0.100699	-0.100699	-8.99839e-15	8.99839e-15	
0.000589	-0.122045	-0.122045	-1.11372e-14	1.11372e-14	
0.00059	-0.143307	-0.143307	-1.32676e-14	1.32676e-14	
0.000591	-0.164485	-0.164485	-1.53896e-14	1.53896e-14	
0.000592	-0.185577	-0.185577	-1.75031e-14	1.75031e-14	
0.000593	-0.206583	-0.206583	-1.9608e-14	1.9608e-14	
0.000594	-0.227502	-0.227502	-2.17043e-14	2.17043e-14	
0.000595	-0.248334	-0.248334	-2.37918e-14	2.37918e-14	
0.000596	-0.269076	-0.269076	-2.58705e-14	2.58705e-14	
0.000597	-0.289729	-0.289729	-2.79402e-14	2.79402e-14	
0.000598	-0.310291	-0.310291	-3.0001e-14	3.0001e-14	
0.000599	-0.330762	-0.330762	-3.20526e-14	3.20526e-14	
0.0006	-0.351141	-0.351141	-3.40951e-14	3.40951e-14	
0.000601	-0.371427	-0.371427	-3.61284e-14	3.61284e-14	
0.000602	-0.39162	-0.39162	-3.81524e-14	3.81524e-14	
0.000603	-0.411718	-0.411718	-4.01669e-14	4.01669e-14	
0.000604	-0.431721	-0.431721	-4.2172e-14	4.2172e-14	
0.000605	-0.451628	-0.451628	-4.41675e-14	4.41675e-14	
0.000606	-0.471438	-0.471438	-4.61533e-14	4.61533e-14	
0.000607	-0.491151	-0.491151	-4.81295e-14	4.81295e-14	
0.000608	-0.510765	-0.510765	-5.00958e-14	5.00958e-14	
0.000609	-0.530281	-0.530281	-5.20523e-14	5.20523e-14	
0.00061	-0.549696	-0.549696	-5.39988e-14	5.39988e-14	
0.000611	-0.569011	-0.569011	-5.59353e-14	5.59353e-14	
0.000612	-0.588224	-0.588224	-5.78617e-14	5.78617e-14	
0.000613	-0.607335	-0.607335	-5.97779e-14	5.97779e-14	
0.000614	-0.626343	-0.626343	-6.16839e-14	6.16839e-14	
0.000615	-0.645247	-0.645247	-6.35795e-14	6.35795e-14	
0.000616	-0.664047	-0.664047	-6.54647e-14	6.54647e-14	
0.000617	-0.682742	-0.682742	-6.73395e-14	6.73395e-14	
0.000618	-0.701331	-0.701331	-6.92037e-14	6.92037e-14	
0.000619	-0.719814	-0.719814	-7.10572e-14	7.10572e-14	
0.00062	-0.738188	-0.738188	-7.29001e-14	7.29001e-14	
0.000621	-0.756455	-0.756455	-7.47322e-14	7.47322e-14	
0.000622	-0.774613	-0.774613	-7.65534e-14	7.65534e-14	
0.000623	-0.792662	-0.792662	-7.83637e-14	7.83637e-14	
0.000624	-0.8106	-0.8106	-8.01631e-14	8.01631e-14	
0.000625	-0.828427	-0.828427	-8.19514e-14	8.19514e-14	
0.000626	-0.846143	-0.846143	-8.37285e-14	8.37285e-14	
0.000627	-0.863746	-0.863746	-8.54944e-14	8.54944e-14	
0.000628	-0.881236	-0.881236	-8.72491e-14	8.72491e-14	
0.000629	-0.898613	-0.898613	-8.89924e-14	8.89924e-14	
0.00063	-0.915875	-0.915875	-9.07244e-14	9.07244e-14	
0.000631	-0.933021	-0.933021	-9.24448e-14	9.24448e-14	
0.000632	-0.950052	-0.950052	-9.41537e-14	9.41537e-14	
0.000633	-0.966967	-0.966967	-9.5851e-14	9.5851e-14	
0.000634	-0.983765	-0.983765	-9.75366e-14	9.75366e-14	
0.000635	-1.00044	-1.00044	-9.92104e-14	9.92104e-14	
0.000636	-1.01701	-1.01701	-1.00872e-13	1.00872e-13	
0.000637	-1.03345	-1.03345	-1.02523e-13	1.02523e-13	
0.000638	-1.04977	-1.04977	-1.04161e-13	1.04161e-13	
0.000639	-1.06597	-1.06597	-1.05787e-13	1.05787e-13	
0.00064	-1.08205	-1.08205	-1.07401e-13	1.07401e-13	
0.000641	-1.09801	-1.09801	-1.09003e-13	1.09003e-13	
0.000642	-1.11385	-1.11385	-1.10593e-13	1.10593e-13	
0.000643	-1.12956	-1.12956	-1.12171e-13	1.12171e-13	
0.000644	-1.14515	-1.14515	-1.13736e-13	1.13736e-13	
0.000645	-1.16062	-1.16062	-1.15289e-13	1.15289e-13	
0.000646	-1.17596	-1.17596	-1.16829e-13	1.16829e-13	
0.000647	-1.19118	-1.19118	-1.18357e-13	1.18357e-13	
0.000648	-1.20627	-1.20627	-1.19872e-13	1.19872e-13	
0.000649	-1.22123	-1.22123	-1.21375e-13	1.21375e-13	
0.00065	-1.23607	-1.23607	-1.22865e-13	1.22865e-13	
0.000651	-1.25078	-1.25078	-1.24342e-13	1.24342e-13	
0.000652	-1.26536	-1.26536	-1.25807e-13	1.25807e-13	
0.000653	-1.27981	-1.27981	-1.27258e-13	1.27258e-13	
0.000654	-1.29413	-1.29413	-1.28697e-13	1.28697e-13	
0.000655	-1.30832	-1.30832	-1.30123e-13	1.30123e-13	
0.000656	-1.32238	-1.32238	-1.31535e-13	1.31535e-13	
0.000657	-1.33631	-1.33631	-1.32935e-13	1.32935e-13	
0.000658	-1.35011	-1.35011	-1.34321e-13	1.34321e-13	
0.000659	-1.36378	-1.36378	-1.35695e-13	1.35695e-13	
0.00066	-1.37731	-1.37731	-1.37055e-13	1.37055e-13	
0.000661	-1.39071	-1.39071	-1.38401e-13	1.38401e-13	
0.000662	-1.40398	-1.40398	-1.39734e-13	1.39734e-13	
0.000663	-1.41711	-1.41711	-1.41054e-13	1.41054e-13	
0.000664	-1.43011	-1.43011	-1.42361e-13	1.42361e-13	
0.000665	-1.44297	-1.44297	-1.43654e-13	1.43654e-13	
0.000666	-1.45569	-1.45569	-1.44933e-13	1.44933e-13	
0.000667	-1.46828	-1.46828	-1.46199e-13	1.46199e-13	
0.000668	-1.48074	-1.48074	-1.47451e-13	1.47451e-13	
0.000669	-1.49305	-1.49305	-1.48689e-13	1.48689e-13	
0.00067	-1.50523	-1.50523	-1.49914e-13	1.49914e-13	
0.000671	-1.51727	-1.51727	-1.51125e-13	1.51125e-13	
0.000672	-1.52916	-1.52916	-1.52322e-13	1.52322e-13	
0.000673	-1.54093	-1.54093	-1.53505e-13	1.53505e-13	
0.000674	-1.55255	-1.55255	-1.54674e-13	1.54674e-13	
0.000675	-1.56403	-1.56403	-1.55829e-13	1.55829e-13	
0.000676	-1.57537	-1.57537	-1.5697e-13	1.5697e-13	
0.000677	-1.58656	-1.58656	-1.58096e-13	1.58096e-13	
0.000678	-1.59762	-1.59762	-1.59209e-13	1.59209e-13	
0.000679	-1.60854	-1.60854	-1.60308e-13	1.60308e-13	
0.00068	-1.61931	-1.61931	-1.61392e-13	1.61392e-13	
0.000681	-1.62994	-1.62994	-1.62462e-13	1.62462e-13	
0.000682	-1.64042	-1.64042	-1.63518e-13	1.63518e-13	
0.000683	-1.65077	-1.65077	-1.6456e-13	1.6456e-13	
0.000684	-1.66096	-1.66096	-1.65587e-13	1.65587e-13	
0.000685	-1.67102	-1.67102	-1.66599e-13	1.66599e-13	
0.000686	-1.68093	-1.68093	-1.67597e-13	1.67597e-13	
0.000687	-1.69069	-1.69069	-1.68581e-13	1.68581e-13	
0.000688	-1.70031	-1.70031	-1.6955e-13	1.6955e-13	
0.000689	-1.70978	-1.70978	-1.70504e-13	1.70504e-13	
0.00069	-1.71911	-1.71911	-1.71444e-13	1.71444e-13	
0.000691	-1.72828	-1.72828	-1.7237e-13	1.7237e-13	
0.000692	-1.73732	-1.73732	-1.7328e-13	1.7328e-13	
0.000693	-1.7462	-1.7462	-1.74176e-13	1.74176e-13	
0.000694	-1.75494	-1.75494	-1.75057e-13	1.75057e-13	
0.000695	-1.76352	-1.76352	-1.75923e-13	1.75923e-13	
0.000696	-1.77196	-1.77196	-1.76774e-13	1.76774e-13	
0.000697	-1.78025	-1.78025	-1.77611e-13	1.77611e-13	
0.000698	-1.78839	-1.78839	-1.78432e-13	1.78432e-13	
0.000699	-1.79638	-1.79638	-1.79239e-13	1.79239e-13	
0.0007	-1.80423	-1.80423	-1.80031e-13	1.80031e-13	
0.000701	-1.81192	-1.81192	-1.80807e-13	1.80807e-13	
0.000702	-1.81946	-1.81946	-1.81569e-13	1.81569e-13	
0.000703	-1.82685	-1.82685	-1.82315e-13	1.82315e-13	
0.000704	-1.83409	-1.83409	-1.83047e-13	1.83047e-13	
0.000705	-1.84117	-1.84117	-1.83763e-13	1.83763e-13	
0.000706	-1.84811	-1.84811	-1.84464e-13	1.84464e-13	
0.000707	-1.85489	-1.85489	-1.8515e-13	1.8515e-13	
0.000708	-1.86153	-1.86153	-1.85821e-13	1.85821e-13	
0.000709	-1.86801	-1.86801	-1.86477e-13	1.86477e-13	
0.00071	-1.87433	-1.87433	-1.87117e-13	1.87117e-13	
0.000711	-1.88051	-1.88051	-1.87742e-13	1.87742e-13	
0.000712	-1.88653	-1.88653	-1.88352e-13	1.88352e-13	
0.000713	-1.89239	-1.89239	-1.88946e-13	1.88946e-13	
0.000714	-1.89811	-1.89811	-1.89525e-13	1.89525e-13	
0.000715	-1.90367	-1.90367	-1.90089e-13	1.90089e-13	
0.000716	-1.90907	-1.90907	-1.90637e-13	1.90637e-13	
0.000717	-1.91432	-1.91432	-1.9117e-13	1.9117e-13	
0.000718	-1.91942	-1.91942	-1.91687e-13	1.91687e-13	
0.000719	-1.92436	-1.92436	-1.92189e-13	1.92189e-13	
0.00072	-1.92915	-1.92915	-1.92676e-13	1.92676e-13	
0.000721	-1.93378	-1.93378	-1.93146e-13	1.93146e-13	
0.000722	-1.93826	-1.93826	-1.93602e-13	1.93602e-13	
0.000723	-1.94258	-1.94258	-1.94042e-13	1.94042e-13	
0.000724	-1.94674	-1.94674	-1.94466e-13	1.94466e-13	
0.000725	-1.95075	-1.95075	-1.94875e-13	1.94875e-13	
0.000726	-1.95461	-1.95461	-1.95268e-13	1.95268e-13	
0.000727	-1.9583	-1.9583	-1.95646e-13	1.95646e-13	
0.000728	-1.96185	-1.96185	-1.96008e-13	1.96008e-13	
0.000729	-1.96523	-1.96523	-1.96354e-13	1.96354e-13	
0.00073	-1.96846	-1.96846	-1.96684e-13	1.96684e-13	
0.000731	-1.97153	-1.97153	-1.96999e-13	1.96999e-13	
0.000732	-1.97445	-1.97445	-1.97299e-13	1.97299e-13	
0.000733	-1.9772	-1.9772	-1.97582e-13	1.97582e-13	
0.000734	-1.9798	-1.9798	-1.9785e-13	1.9785e-13	
0.000735	-1.98225	-1.98225	-1.98103e-13	1.98103e-13	
0.000736	-1.98453	-1.98453	-1.98339e-13	1.98339e-13	
0.000737	-1.98666	-1.98666	-1.9856e-13	1.9856e-13	
0.000738	-1.98864	-1.98864	-1.98765e-13	1.98765e-13	
0.000739	-1.99045	-1.99045	-1.98954e-13	1.98954e-13	
0.00074	-1.99211	-1.99211	-1.99128e-13	1.99128e-13	
0.000741	-1.99361	-1.99361	-1.99286e-13	1.99286e-13	
0.000742	-1.99495	-1.99495	-1.99428e-13	1.99428e-13	
0.000743	-1.99613	-1.99613	-1.99554e-13	1.99554e-13	
0.000744	-1.99716	-1.99716	-1.99664e-13	1.99664e-13	
0.000745	-1.99803	-1.99803	-1.99759e-13	1.99759e-13	
0.000746	-1.99874	-1.99874	-1.99838e-13	1.99838e-13	
0.000747	-1.99929	-1.99929	-1.99901e-13	1.99901e-13	
0.000748	-1.99968	-1.99968	-1.99949e-13	1.99949e-13	
0.000749	-1.99992	-1.99992	-1.9998e-13	1.9998e-13	
0.00075	-2	-2	-1.99996e-13	1.99996e-13	
0.000751	-1.99992	-1.99992	-1.99996e-13	1.99996e-13	
0.000752	-1.99968	-1.99968	-1.9998e-13	1.9998e-13	
0.000753	-1.99929	-1.99929	-1.99949e-13	1.99949e-13	
0.000754	-1.99874	-1.99874	-1.99901e-13	1.99901e-13	
0.000755	-1.99803	-1.99803	-1.99838e-13	1.99838e-13	
0.000756	-1.99716	-1.99716	-1.99759e-13	1.99759e-13	
0.000757	-1.99613	-1.99613	-1.99664e-13	1.99664e-13	
0.000758	-1.99495	-1.99495	-1.99554e-13	1.99554e-13	
0.000759	-1.99361	-1.99361	-1.99428e-13	1.99428e-13	
0.00076	-1.99211	-1.99211	-1.99286e-13	1.99286e-13	
0.000761	-1.99045	-1.99045	-1.99128e-13	1.99128e-13	
0.000762	-1.98864	-1.98864	-1.98954e-13	1.98954e-13	
0.000763	-1.98666	-1.98666	-1.98765e-13	1.98765e-13	
0.000764	-1.98453	-1.98453	-1.9856e-13	1.9856e-13	
0.000765	-1.98225	-1.98225	-1.98339e-13	1.98339e-13	
0.000766	-1.9798	-1.9798	-1.98103e-13	1.98103e-13	
0.000767	-1.9772	-1.9772	-1.9785e-13	1.9785e-13	
0.000768	-1.97445	-1.97445	-1.97582e-13	1.97582e-13	
0.000769	-1.97153	-1.97153	-1.97299e-13	1.97299e-13	
0.00077	-1.96846	-1.96846	-1.96999e-13	1.96999e-13	
0.000771	-1.96523	-1.96523	-1.96684e-13	1.96684e-13	
0.000772	-1.96185	-1.96185	-1.96354e-13	1.96354e-13	
0.000773	-1.9583	-1.9583	-1.96008e-13	1.96008e-13	
0.000774	-1.95461	-1.95461	-1.95646e-13	1.95646e-13	
0.000775	-1.95075	-1.95075	-1.95268e-13	1.95268e-13	
0.000776	-1.94674	-1.94674	-1.94875e-13	1.94875e-13	
0.000777	-1.94258	-1.94258	-1.94466e-13	1.94466e-13	
0.000778	-1.93826	-1.93826	-1.94042e-13	1.94042e-13	
0.000779	-1.93378	-1.93378	-1.93602e-13	1.93602e-13	
0.00078	-1.92915	-1.92915	-1.93146e-13	1.93146e-13	
0.000781	-1.92436	-1.92436	-1.92676e-13	1.92676e-13	
0.000782	-1.91942	-1.91942	-1.92189e-13	1.92189e-13	
0.000783	-1.91432	-1.91432	-1.91687e-13	1.91687e-13	
0.000784	-1.90907	-1.90907	-1.9117e-13	1.9117e-13	
0.000785	-1.90367	-1.90367	-1.90637e-13	1.90637e-13	
0.000786	-1.89811	-1.89811	-1.90089e-13	1.90089e-13	
0.000787	-1.89239	-1.89239	-1.89525e-13	1.89525e-13	
0.000788	-1.88653	-1.88653	-1.88946e-13	1.88946e-13	
0.000789	-1.88051	-1.88051	-1.88352e-13	1.88352e-13	
0.00079	-1.87433	-1.87433	-1.87742e-13	1.87742e-13	
0.000791	-1.86801	-1.86801	-1.87117e-13	1.87117e-13	
0.000792	-1.86153	-1.86153	-1.86477e-13	1.86477e-13	
0.000793	-1.85489	-1.85489	-1.85821e-13	1.85821e-13	
0.000794	-1.84811	-1.84811	-1.8515e-13	1.8515e-13	
0.000795	-1.84117	-1.84117	-1.84464e-13	1.84464e-13	
0.000796	-1.83409	-1.83409	-1.83763e-13	1.83763e-13	
0.000797	-1.82685	-1.82685	-1.83047e-13	1.83047e-13	
0.000798	-1.81946	-1.81946	-1.82315e-13	1.82315e-13	
0.000799	-1.81192	-1.81192	-1.81569e-13	1.81569e-13	
0.0008	-1.80423	-1.80423	-1.80807e-13	1.80807e-13	
0.000801	-1.79638	-1.79638	-1.80031e-13	1.80031e-13	
0.000802	-1.78839	-1.78839	-1.79239e-13	1.79239e-13	
0.000803	-1.78025	-1.78025	-1.78432e-13	1.78432e-13	
0.000804	-1.77196	-1.77196	-1.77611e-13	1.77611e-13	
0.000805	-1.76352	-1.76352	-1.76774e-13	1.76774e-13	
0.000806	-1.75494	-1.75494	-1.75923e-13	1.75923e-13	
0.000807	-1.7462	-1.7462	-1.75057e-13	1.75057e-13	
0.000808	-1.73732	-1.73732	-1.74176e-13	1.74176e-13	
0.000809	-1.72828	-1.72828	-1.7328e-13	1.7328e-13	
0.00081	-1.71911	-1.71911	-1.7237e-13	1.7237e-13	
0.000811	-1.70978	-1.70978	-1.71444e-13	1.71444e-13	
0.000812	-1.70031	-1.70031	-1.70504e-13	1.70504e-13	
0.000813	-1.69069	-1.69069	-1.6955e-13	1.6955e-13	
0.000814	-1.68093	-1.68093	-1.68581e-13	1.68581e-13	
0.000815	-1.67102	-1.67102	-1.67597e-13	1.67597e-13	
0.000816	-1.66096	-1.66096	-1.66599e-13	1.66599e-13	
0.000817	-1.65077	-1.65077	-1.65587e-13	1.65587e-13	
0.000818	-1.64042	-1.64042	-1.6456e-13	1.6456e-13	
0.000819	-1.62994	-1.62994	-1.63518e-13	1.63518e-13	
0.00082	-1.61931	-1.61931	-1.62462e-13	1.62462e-13	
0.000821	-1.60854	-1.60854	-1.61392e-13	1.61392e-13	
0.000822	-1.59762	-1.59762	-1.60308e-13	1.60308e-13	
0.000823	-1.58656	-1.58656	-1.59209e-13	1.59209e-13	
0.000824	-1.57537	-1.57537	-1.58096e-13	1.58096e-13	
0.000825	-1.56403	-1.56403	-1.5697e-13	1.5697e-13	
0.000826	-1.55255	-1.55255	-1.55829e-13	1.55829e-13	
0.000827	-1.54093	-1.54093	-1.54674e-13	1.54674e-13	
